"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"JPN","HHFT","NETBALANCE","PC_NHHDI","A","1998",9.482111,
"JPN","HHFT","NETBALANCE","PC_NHHDI","A","1999",7.907035,
"JPN","HHFT","NETBALANCE","PC_NHHDI","A","2000",5.873523,
"JPN","HHFT","NETBALANCE","PC_NHHDI","A","2001",4.974611,
"JPN","HHFT","NETBALANCE","PC_NHHDI","A","2002",3.085085,
"JPN","HHFT","NETBALANCE","PC_NHHDI","A","2003",2.165368,
"JPN","HHFT","NETBALANCE","PC_NHHDI","A","2004",2.02949,
"JPN","HHFT","NETBALANCE","PC_NHHDI","A","2005",4.60789,
"JPN","HHFT","NETBALANCE","PC_NHHDI","A","2006",6.871096,
"JPN","HHFT","NETBALANCE","PC_NHHDI","A","2007",4.329813,
"JPN","HHFT","NETBALANCE","PC_NHHDI","A","2008",4.393803,
"JPN","HHFT","NETBALANCE","PC_NHHDI","A","2009",4.777442,
"JPN","HHFT","NETBALANCE","PC_NHHDI","A","2010",7.289665,
"JPN","HHFT","NETBALANCE","PC_NHHDI","A","2011",6.020034,
"JPN","HHFT","NETBALANCE","PC_NHHDI","A","2012",5.413626,
"JPN","HHFT","NETBALANCE","PC_NHHDI","A","2013",1.437381,
"JPN","HHFT","NETBALANCE","PC_NHHDI","A","2014",7.99189,
"JPN","HHFT","NETBALANCE","PC_NHHDI","A","2015",3.791344,
"JPN","HHFT","NETBALANCE","PC_NHHDI","A","2016",6.836827,
"JPN","HHFT","NETBALANCE","PC_NHHDI","A","2017",4.724925,
"JPN","HHFT","NETBALANCE","PC_NHHDI","A","2018",5.721907,
"JPN","HHFT","NETBALANCE","PC_NHHDI","A","2019",4.980244,
"JPN","HHFT","NETBALANCE","PC_NHHDI","A","2020",16.19297,
"CZE","HHFT","NETBALANCE","PC_NHHDI","A","1995",25.01382,
"CZE","HHFT","NETBALANCE","PC_NHHDI","A","1996",6.232983,
"CZE","HHFT","NETBALANCE","PC_NHHDI","A","1997",4.312657,
"CZE","HHFT","NETBALANCE","PC_NHHDI","A","1998",3.186581,
"CZE","HHFT","NETBALANCE","PC_NHHDI","A","1999",0.4180748,
"CZE","HHFT","NETBALANCE","PC_NHHDI","A","2000",1.418548,
"CZE","HHFT","NETBALANCE","PC_NHHDI","A","2001",3.060479,
"CZE","HHFT","NETBALANCE","PC_NHHDI","A","2002",3.593657,
"CZE","HHFT","NETBALANCE","PC_NHHDI","A","2003",2.966378,
"CZE","HHFT","NETBALANCE","PC_NHHDI","A","2004",0.8396735,
"CZE","HHFT","NETBALANCE","PC_NHHDI","A","2005",2.070717,
"CZE","HHFT","NETBALANCE","PC_NHHDI","A","2006",3.282059,
"CZE","HHFT","NETBALANCE","PC_NHHDI","A","2007",2.027987,
"CZE","HHFT","NETBALANCE","PC_NHHDI","A","2008",1.727696,
"CZE","HHFT","NETBALANCE","PC_NHHDI","A","2009",3.535315,
"CZE","HHFT","NETBALANCE","PC_NHHDI","A","2010",2.99276,
"CZE","HHFT","NETBALANCE","PC_NHHDI","A","2011",3.065761,
"CZE","HHFT","NETBALANCE","PC_NHHDI","A","2012",6.88412,
"CZE","HHFT","NETBALANCE","PC_NHHDI","A","2013",3.317319,
"CZE","HHFT","NETBALANCE","PC_NHHDI","A","2014",5.001575,
"CZE","HHFT","NETBALANCE","PC_NHHDI","A","2015",3.759784,
"CZE","HHFT","NETBALANCE","PC_NHHDI","A","2016",2.626683,
"CZE","HHFT","NETBALANCE","PC_NHHDI","A","2017",4.406758,
"CZE","HHFT","NETBALANCE","PC_NHHDI","A","2018",3.843451,
"CZE","HHFT","NETBALANCE","PC_NHHDI","A","2019",4.158269,
"CZE","HHFT","NETBALANCE","PC_NHHDI","A","2020",14.26201,
"AUS","HHFT","NETBALANCE","PC_NHHDI","A","1995",4.539721,
"AUS","HHFT","NETBALANCE","PC_NHHDI","A","1996",6.365098,
"AUS","HHFT","NETBALANCE","PC_NHHDI","A","1997",6.008069,
"AUS","HHFT","NETBALANCE","PC_NHHDI","A","1998",0.4973567,
"AUS","HHFT","NETBALANCE","PC_NHHDI","A","1999",0.7913882,
"AUS","HHFT","NETBALANCE","PC_NHHDI","A","2000",-2.340247,
"AUS","HHFT","NETBALANCE","PC_NHHDI","A","2001",1.649453,
"AUS","HHFT","NETBALANCE","PC_NHHDI","A","2002",-2.718653,
"AUS","HHFT","NETBALANCE","PC_NHHDI","A","2003",-3.471919,
"AUS","HHFT","NETBALANCE","PC_NHHDI","A","2004",-0.9382303,
"AUS","HHFT","NETBALANCE","PC_NHHDI","A","2005",-1.049529,
"AUS","HHFT","NETBALANCE","PC_NHHDI","A","2006",4.083705,
"AUS","HHFT","NETBALANCE","PC_NHHDI","A","2007",7.37425,
"AUS","HHFT","NETBALANCE","PC_NHHDI","A","2008",12.30539,
"AUS","HHFT","NETBALANCE","PC_NHHDI","A","2009",5.113887,
"AUS","HHFT","NETBALANCE","PC_NHHDI","A","2010",1.413109,
"AUS","HHFT","NETBALANCE","PC_NHHDI","A","2011",1.952528,
"AUS","HHFT","NETBALANCE","PC_NHHDI","A","2012",8.797102,
"AUS","HHFT","NETBALANCE","PC_NHHDI","A","2013",9.687206,
"AUS","HHFT","NETBALANCE","PC_NHHDI","A","2014",7.246991,
"AUS","HHFT","NETBALANCE","PC_NHHDI","A","2015",7.936822,
"AUS","HHFT","NETBALANCE","PC_NHHDI","A","2016",5.554298,
"AUS","HHFT","NETBALANCE","PC_NHHDI","A","2017",4.186887,
"AUS","HHFT","NETBALANCE","PC_NHHDI","A","2018",6.082631,
"AUS","HHFT","NETBALANCE","PC_NHHDI","A","2019",11.00481,
"AUS","HHFT","NETBALANCE","PC_NHHDI","A","2020",16.06386,
"SWE","HHFT","NETBALANCE","PC_NHHDI","A","1995",8.863697,
"SWE","HHFT","NETBALANCE","PC_NHHDI","A","1996",15.99939,
"SWE","HHFT","NETBALANCE","PC_NHHDI","A","1997",9.444408,
"SWE","HHFT","NETBALANCE","PC_NHHDI","A","1998",8.49936,
"SWE","HHFT","NETBALANCE","PC_NHHDI","A","1999",10.77602,
"SWE","HHFT","NETBALANCE","PC_NHHDI","A","2000",6.724186,
"SWE","HHFT","NETBALANCE","PC_NHHDI","A","2001",6.752132,
"SWE","HHFT","NETBALANCE","PC_NHHDI","A","2002",12.28963,
"SWE","HHFT","NETBALANCE","PC_NHHDI","A","2003",11.37693,
"SWE","HHFT","NETBALANCE","PC_NHHDI","A","2004",5.904047,
"SWE","HHFT","NETBALANCE","PC_NHHDI","A","2005",7.448833,
"SWE","HHFT","NETBALANCE","PC_NHHDI","A","2006",4.520135,
"SWE","HHFT","NETBALANCE","PC_NHHDI","A","2007",7.46836,
"SWE","HHFT","NETBALANCE","PC_NHHDI","A","2008",6.684014,
"SWE","HHFT","NETBALANCE","PC_NHHDI","A","2009",4.233402,
"SWE","HHFT","NETBALANCE","PC_NHHDI","A","2010",5.962151,
"SWE","HHFT","NETBALANCE","PC_NHHDI","A","2011",7.426211,
"SWE","HHFT","NETBALANCE","PC_NHHDI","A","2012",8.296944,
"SWE","HHFT","NETBALANCE","PC_NHHDI","A","2013",10.34902,
"SWE","HHFT","NETBALANCE","PC_NHHDI","A","2014",10.58207,
"SWE","HHFT","NETBALANCE","PC_NHHDI","A","2015",9.716001,
"SWE","HHFT","NETBALANCE","PC_NHHDI","A","2016",7.518063,
"SWE","HHFT","NETBALANCE","PC_NHHDI","A","2017",9.353914,
"SWE","HHFT","NETBALANCE","PC_NHHDI","A","2018",11.14903,
"SWE","HHFT","NETBALANCE","PC_NHHDI","A","2019",14.03552,
"SWE","HHFT","NETBALANCE","PC_NHHDI","A","2020",14.9968,
"SVN","HHFT","NETBALANCE","PC_NHHDI","A","1995",16.49583,
"SVN","HHFT","NETBALANCE","PC_NHHDI","A","1996",9.808802,
"SVN","HHFT","NETBALANCE","PC_NHHDI","A","1997",6.484645,
"SVN","HHFT","NETBALANCE","PC_NHHDI","A","1998",9.664875,
"SVN","HHFT","NETBALANCE","PC_NHHDI","A","1999",2.740755,
"SVN","HHFT","NETBALANCE","PC_NHHDI","A","2000",10.11919,
"SVN","HHFT","NETBALANCE","PC_NHHDI","A","2001",19.6725,
"SVN","HHFT","NETBALANCE","PC_NHHDI","A","2002",12.39232,
"SVN","HHFT","NETBALANCE","PC_NHHDI","A","2003",9.112277,
"SVN","HHFT","NETBALANCE","PC_NHHDI","A","2004",10.70253,
"SVN","HHFT","NETBALANCE","PC_NHHDI","A","2005",8.126827,
"SVN","HHFT","NETBALANCE","PC_NHHDI","A","2006",4.001279,
"SVN","HHFT","NETBALANCE","PC_NHHDI","A","2007",4.836203,
"SVN","HHFT","NETBALANCE","PC_NHHDI","A","2008",5.072968,
"SVN","HHFT","NETBALANCE","PC_NHHDI","A","2009",5.385872,
"SVN","HHFT","NETBALANCE","PC_NHHDI","A","2010",4.491971,
"SVN","HHFT","NETBALANCE","PC_NHHDI","A","2011",4.138306,
"SVN","HHFT","NETBALANCE","PC_NHHDI","A","2012",1.993772,
"SVN","HHFT","NETBALANCE","PC_NHHDI","A","2013",5.620893,
"SVN","HHFT","NETBALANCE","PC_NHHDI","A","2014",4.36334,
"SVN","HHFT","NETBALANCE","PC_NHHDI","A","2015",4.332202,
"SVN","HHFT","NETBALANCE","PC_NHHDI","A","2016",4.184494,
"SVN","HHFT","NETBALANCE","PC_NHHDI","A","2017",4.707825,
"SVN","HHFT","NETBALANCE","PC_NHHDI","A","2018",6.646424,
"SVN","HHFT","NETBALANCE","PC_NHHDI","A","2019",7.218026,
"SVN","HHFT","NETBALANCE","PC_NHHDI","A","2020",15.81484,
"MEX","HHFT","NETBALANCE","PC_NHHDI","A","2003",0.6217743,
"MEX","HHFT","NETBALANCE","PC_NHHDI","A","2004",0.8796113,
"MEX","HHFT","NETBALANCE","PC_NHHDI","A","2005",1.138292,
"MEX","HHFT","NETBALANCE","PC_NHHDI","A","2006",2.349621,
"MEX","HHFT","NETBALANCE","PC_NHHDI","A","2007",1.415606,
"MEX","HHFT","NETBALANCE","PC_NHHDI","A","2008",1.64837,
"MEX","HHFT","NETBALANCE","PC_NHHDI","A","2009",11.5583,
"MEX","HHFT","NETBALANCE","PC_NHHDI","A","2010",11.31785,
"MEX","HHFT","NETBALANCE","PC_NHHDI","A","2011",12.54056,
"MEX","HHFT","NETBALANCE","PC_NHHDI","A","2012",11.75828,
"MEX","HHFT","NETBALANCE","PC_NHHDI","A","2013",9.689713,
"MEX","HHFT","NETBALANCE","PC_NHHDI","A","2014",12.1128,
"MEX","HHFT","NETBALANCE","PC_NHHDI","A","2015",12.87734,
"MEX","HHFT","NETBALANCE","PC_NHHDI","A","2016",11.30964,
"MEX","HHFT","NETBALANCE","PC_NHHDI","A","2017",10.40583,
"MEX","HHFT","NETBALANCE","PC_NHHDI","A","2018",7.335229,
"MEX","HHFT","NETBALANCE","PC_NHHDI","A","2019",13.58682,
"MEX","HHFT","NETBALANCE","PC_NHHDI","A","2020",19.86344,
"PRT","HHFT","NETBALANCE","PC_NHHDI","A","1995",5.724333,
"PRT","HHFT","NETBALANCE","PC_NHHDI","A","1996",4.733203,
"PRT","HHFT","NETBALANCE","PC_NHHDI","A","1997",3.56621,
"PRT","HHFT","NETBALANCE","PC_NHHDI","A","1998",4.854024,
"PRT","HHFT","NETBALANCE","PC_NHHDI","A","1999",3.278959,
"PRT","HHFT","NETBALANCE","PC_NHHDI","A","2000",2.223866,
"PRT","HHFT","NETBALANCE","PC_NHHDI","A","2001",3.652611,
"PRT","HHFT","NETBALANCE","PC_NHHDI","A","2002",3.706932,
"PRT","HHFT","NETBALANCE","PC_NHHDI","A","2003",4.585777,
"PRT","HHFT","NETBALANCE","PC_NHHDI","A","2004",3.962774,
"PRT","HHFT","NETBALANCE","PC_NHHDI","A","2005",1.707665,
"PRT","HHFT","NETBALANCE","PC_NHHDI","A","2006",1.651312,
"PRT","HHFT","NETBALANCE","PC_NHHDI","A","2007",0.3479422,
"PRT","HHFT","NETBALANCE","PC_NHHDI","A","2008",0.3167427,
"PRT","HHFT","NETBALANCE","PC_NHHDI","A","2009",7.135349,
"PRT","HHFT","NETBALANCE","PC_NHHDI","A","2010",4.583445,
"PRT","HHFT","NETBALANCE","PC_NHHDI","A","2011",4.369088,
"PRT","HHFT","NETBALANCE","PC_NHHDI","A","2012",6.205877,
"PRT","HHFT","NETBALANCE","PC_NHHDI","A","2013",6.686441,
"PRT","HHFT","NETBALANCE","PC_NHHDI","A","2014",3.527319,
"PRT","HHFT","NETBALANCE","PC_NHHDI","A","2015",3.644466,
"PRT","HHFT","NETBALANCE","PC_NHHDI","A","2016",3.568684,
"PRT","HHFT","NETBALANCE","PC_NHHDI","A","2017",3.0047,
"PRT","HHFT","NETBALANCE","PC_NHHDI","A","2018",2.896167,
"PRT","HHFT","NETBALANCE","PC_NHHDI","A","2019",2.835156,
"PRT","HHFT","NETBALANCE","PC_NHHDI","A","2020",9.36377,
"DEU","HHFT","NETBALANCE","PC_NHHDI","A","1995",4.833085,
"DEU","HHFT","NETBALANCE","PC_NHHDI","A","1996",5.148607,
"DEU","HHFT","NETBALANCE","PC_NHHDI","A","1997",5.1704,
"DEU","HHFT","NETBALANCE","PC_NHHDI","A","1998",5.525171,
"DEU","HHFT","NETBALANCE","PC_NHHDI","A","1999",5.495858,
"DEU","HHFT","NETBALANCE","PC_NHHDI","A","2000",5.893922,
"DEU","HHFT","NETBALANCE","PC_NHHDI","A","2001",7.270581,
"DEU","HHFT","NETBALANCE","PC_NHHDI","A","2002",7.568577,
"DEU","HHFT","NETBALANCE","PC_NHHDI","A","2003",9.135741,
"DEU","HHFT","NETBALANCE","PC_NHHDI","A","2004",9.562155,
"DEU","HHFT","NETBALANCE","PC_NHHDI","A","2005",10.21392,
"DEU","HHFT","NETBALANCE","PC_NHHDI","A","2006",9.439913,
"DEU","HHFT","NETBALANCE","PC_NHHDI","A","2007",9.255849,
"DEU","HHFT","NETBALANCE","PC_NHHDI","A","2008",9.105489,
"DEU","HHFT","NETBALANCE","PC_NHHDI","A","2009",10.15476,
"DEU","HHFT","NETBALANCE","PC_NHHDI","A","2010",9.740647,
"DEU","HHFT","NETBALANCE","PC_NHHDI","A","2011",7.986663,
"DEU","HHFT","NETBALANCE","PC_NHHDI","A","2012",8.414139,
"DEU","HHFT","NETBALANCE","PC_NHHDI","A","2013",8.118693,
"DEU","HHFT","NETBALANCE","PC_NHHDI","A","2014",8.539745,
"DEU","HHFT","NETBALANCE","PC_NHHDI","A","2015",9.237284,
"DEU","HHFT","NETBALANCE","PC_NHHDI","A","2016",9.171459,
"DEU","HHFT","NETBALANCE","PC_NHHDI","A","2017",9.58005,
"DEU","HHFT","NETBALANCE","PC_NHHDI","A","2018",9.851924,
"DEU","HHFT","NETBALANCE","PC_NHHDI","A","2019",9.979892,
"DEU","HHFT","NETBALANCE","PC_NHHDI","A","2020",15.56282,
"CHE","HHFT","NETBALANCE","PC_NHHDI","A","2000",6.912731,
"CHE","HHFT","NETBALANCE","PC_NHHDI","A","2001",13.06914,
"CHE","HHFT","NETBALANCE","PC_NHHDI","A","2002",9.560659,
"CHE","HHFT","NETBALANCE","PC_NHHDI","A","2003",8.189837,
"CHE","HHFT","NETBALANCE","PC_NHHDI","A","2004",11.22914,
"CHE","HHFT","NETBALANCE","PC_NHHDI","A","2005",13.04178,
"CHE","HHFT","NETBALANCE","PC_NHHDI","A","2006",15.01886,
"CHE","HHFT","NETBALANCE","PC_NHHDI","A","2007",18.2564,
"CHE","HHFT","NETBALANCE","PC_NHHDI","A","2008",7.986348,
"CHE","HHFT","NETBALANCE","PC_NHHDI","A","2009",13.11657,
"CHE","HHFT","NETBALANCE","PC_NHHDI","A","2010",10.54962,
"CHE","HHFT","NETBALANCE","PC_NHHDI","A","2011",5.74054,
"CHE","HHFT","NETBALANCE","PC_NHHDI","A","2012",6.666227,
"CHE","HHFT","NETBALANCE","PC_NHHDI","A","2013",6.848081,
"CHE","HHFT","NETBALANCE","PC_NHHDI","A","2014",3.187432,
"CHE","HHFT","NETBALANCE","PC_NHHDI","A","2015",6.004351,
"CHE","HHFT","NETBALANCE","PC_NHHDI","A","2016",18.51925,
"CHE","HHFT","NETBALANCE","PC_NHHDI","A","2017",12.26432,
"CHE","HHFT","NETBALANCE","PC_NHHDI","A","2018",6.536768,
"CHE","HHFT","NETBALANCE","PC_NHHDI","A","2019",13.46435,
"CHE","HHFT","NETBALANCE","PC_NHHDI","A","2020",18.22685,
"GBR","HHFT","NETBALANCE","PC_NHHDI","A","1995",10.35278,
"GBR","HHFT","NETBALANCE","PC_NHHDI","A","1996",8.853703,
"GBR","HHFT","NETBALANCE","PC_NHHDI","A","1997",7.665631,
"GBR","HHFT","NETBALANCE","PC_NHHDI","A","1998",4.550803,
"GBR","HHFT","NETBALANCE","PC_NHHDI","A","1999",3.067052,
"GBR","HHFT","NETBALANCE","PC_NHHDI","A","2000",4.457571,
"GBR","HHFT","NETBALANCE","PC_NHHDI","A","2001",4.971922,
"GBR","HHFT","NETBALANCE","PC_NHHDI","A","2002",3.925275,
"GBR","HHFT","NETBALANCE","PC_NHHDI","A","2003",1.951855,
"GBR","HHFT","NETBALANCE","PC_NHHDI","A","2004",1.986647,
"GBR","HHFT","NETBALANCE","PC_NHHDI","A","2005",0.8643647,
"GBR","HHFT","NETBALANCE","PC_NHHDI","A","2006",1.944799,
"GBR","HHFT","NETBALANCE","PC_NHHDI","A","2007",4.433525,
"GBR","HHFT","NETBALANCE","PC_NHHDI","A","2008",3.783296,
"GBR","HHFT","NETBALANCE","PC_NHHDI","A","2009",8.346306,
"GBR","HHFT","NETBALANCE","PC_NHHDI","A","2010",8.109207,
"GBR","HHFT","NETBALANCE","PC_NHHDI","A","2011",6.469776,
"GBR","HHFT","NETBALANCE","PC_NHHDI","A","2012",5.414865,
"GBR","HHFT","NETBALANCE","PC_NHHDI","A","2013",4.232708,
"GBR","HHFT","NETBALANCE","PC_NHHDI","A","2014",4.489079,
"GBR","HHFT","NETBALANCE","PC_NHHDI","A","2015",4.158178,
"GBR","HHFT","NETBALANCE","PC_NHHDI","A","2016",1.671008,
"GBR","HHFT","NETBALANCE","PC_NHHDI","A","2017",-0.3484369,
"GBR","HHFT","NETBALANCE","PC_NHHDI","A","2018",0.0175415,
"GBR","HHFT","NETBALANCE","PC_NHHDI","A","2019",0.146969,
"GBR","HHFT","NETBALANCE","PC_NHHDI","A","2020",11.37162,
"CAN","HHFT","NETBALANCE","PC_NHHDI","A","1995",3.943679,
"CAN","HHFT","NETBALANCE","PC_NHHDI","A","1996",1.720114,
"CAN","HHFT","NETBALANCE","PC_NHHDI","A","1997",-1.621213,
"CAN","HHFT","NETBALANCE","PC_NHHDI","A","1998",-0.9208114,
"CAN","HHFT","NETBALANCE","PC_NHHDI","A","1999",-1.573981,
"CAN","HHFT","NETBALANCE","PC_NHHDI","A","2000",-1.093095,
"CAN","HHFT","NETBALANCE","PC_NHHDI","A","2001",-2.12771,
"CAN","HHFT","NETBALANCE","PC_NHHDI","A","2002",-4.53316,
"CAN","HHFT","NETBALANCE","PC_NHHDI","A","2003",-6.179023,
"CAN","HHFT","NETBALANCE","PC_NHHDI","A","2004",-7.021727,
"CAN","HHFT","NETBALANCE","PC_NHHDI","A","2005",-8.214372,
"CAN","HHFT","NETBALANCE","PC_NHHDI","A","2006",-7.483601,
"CAN","HHFT","NETBALANCE","PC_NHHDI","A","2007",-8.392366,
"CAN","HHFT","NETBALANCE","PC_NHHDI","A","2008",-6.918128,
"CAN","HHFT","NETBALANCE","PC_NHHDI","A","2009",-3.6535,
"CAN","HHFT","NETBALANCE","PC_NHHDI","A","2010",-4.596684,
"CAN","HHFT","NETBALANCE","PC_NHHDI","A","2011",-4.248407,
"CAN","HHFT","NETBALANCE","PC_NHHDI","A","2012",-3.904041,
"CAN","HHFT","NETBALANCE","PC_NHHDI","A","2013",-4.180603,
"CAN","HHFT","NETBALANCE","PC_NHHDI","A","2014",-5.193396,
"CAN","HHFT","NETBALANCE","PC_NHHDI","A","2015",-5.235478,
"CAN","HHFT","NETBALANCE","PC_NHHDI","A","2016",-7.545883,
"CAN","HHFT","NETBALANCE","PC_NHHDI","A","2017",-7.819469,
"CAN","HHFT","NETBALANCE","PC_NHHDI","A","2018",-8.824127,
"CAN","HHFT","NETBALANCE","PC_NHHDI","A","2019",-6.483307,
"CAN","HHFT","NETBALANCE","PC_NHHDI","A","2020",6.129416,
"CAN","HHFT","NETBALANCE","PC_NHHDI","A","2021",-0.2757526,
"ITA","HHFT","NETBALANCE","PC_NHHDI","A","1995",11.95288,
"ITA","HHFT","NETBALANCE","PC_NHHDI","A","1996",8.966147,
"ITA","HHFT","NETBALANCE","PC_NHHDI","A","1997",11.47435,
"ITA","HHFT","NETBALANCE","PC_NHHDI","A","1998",4.641617,
"ITA","HHFT","NETBALANCE","PC_NHHDI","A","1999",7.120985,
"ITA","HHFT","NETBALANCE","PC_NHHDI","A","2000",8.125295,
"ITA","HHFT","NETBALANCE","PC_NHHDI","A","2001",12.55207,
"ITA","HHFT","NETBALANCE","PC_NHHDI","A","2002",10.84505,
"ITA","HHFT","NETBALANCE","PC_NHHDI","A","2003",7.253229,
"ITA","HHFT","NETBALANCE","PC_NHHDI","A","2004",8.976163,
"ITA","HHFT","NETBALANCE","PC_NHHDI","A","2005",8.632393,
"ITA","HHFT","NETBALANCE","PC_NHHDI","A","2006",3.513299,
"ITA","HHFT","NETBALANCE","PC_NHHDI","A","2007",0.2147643,
"ITA","HHFT","NETBALANCE","PC_NHHDI","A","2008",5.481314,
"ITA","HHFT","NETBALANCE","PC_NHHDI","A","2009",2.173372,
"ITA","HHFT","NETBALANCE","PC_NHHDI","A","2010",0.7628421,
"ITA","HHFT","NETBALANCE","PC_NHHDI","A","2011",3.225165,
"ITA","HHFT","NETBALANCE","PC_NHHDI","A","2012",5.6497,
"ITA","HHFT","NETBALANCE","PC_NHHDI","A","2013",3.754709,
"ITA","HHFT","NETBALANCE","PC_NHHDI","A","2014",4.1733,
"ITA","HHFT","NETBALANCE","PC_NHHDI","A","2015",1.797958,
"ITA","HHFT","NETBALANCE","PC_NHHDI","A","2016",2.507095,
"ITA","HHFT","NETBALANCE","PC_NHHDI","A","2017",2.726629,
"ITA","HHFT","NETBALANCE","PC_NHHDI","A","2018",2.322167,
"ITA","HHFT","NETBALANCE","PC_NHHDI","A","2019",2.250988,
"ITA","HHFT","NETBALANCE","PC_NHHDI","A","2020",11.28256,
"NLD","HHFT","NETBALANCE","PC_NHHDI","A","1995",5.911222,
"NLD","HHFT","NETBALANCE","PC_NHHDI","A","1996",3.730917,
"NLD","HHFT","NETBALANCE","PC_NHHDI","A","1997",2.369899,
"NLD","HHFT","NETBALANCE","PC_NHHDI","A","1998",0.3009514,
"NLD","HHFT","NETBALANCE","PC_NHHDI","A","1999",-2.76025,
"NLD","HHFT","NETBALANCE","PC_NHHDI","A","2000",-2.860332,
"NLD","HHFT","NETBALANCE","PC_NHHDI","A","2001",-0.5929977,
"NLD","HHFT","NETBALANCE","PC_NHHDI","A","2002",-1.239399,
"NLD","HHFT","NETBALANCE","PC_NHHDI","A","2003",-0.9416839,
"NLD","HHFT","NETBALANCE","PC_NHHDI","A","2004",-2.807266,
"NLD","HHFT","NETBALANCE","PC_NHHDI","A","2005",-3.74579,
"NLD","HHFT","NETBALANCE","PC_NHHDI","A","2006",-7.085229,
"NLD","HHFT","NETBALANCE","PC_NHHDI","A","2007",-7.228229,
"NLD","HHFT","NETBALANCE","PC_NHHDI","A","2008",-5.319719,
"NLD","HHFT","NETBALANCE","PC_NHHDI","A","2009",2.150564,
"NLD","HHFT","NETBALANCE","PC_NHHDI","A","2010",3.236903,
"NLD","HHFT","NETBALANCE","PC_NHHDI","A","2011",5.624343,
"NLD","HHFT","NETBALANCE","PC_NHHDI","A","2012",7.161328,
"NLD","HHFT","NETBALANCE","PC_NHHDI","A","2013",7.267285,
"NLD","HHFT","NETBALANCE","PC_NHHDI","A","2014",9.871575,
"NLD","HHFT","NETBALANCE","PC_NHHDI","A","2015",8.251179,
"NLD","HHFT","NETBALANCE","PC_NHHDI","A","2016",5.609081,
"NLD","HHFT","NETBALANCE","PC_NHHDI","A","2017",3.718774,
"NLD","HHFT","NETBALANCE","PC_NHHDI","A","2018",5.410295,
"NLD","HHFT","NETBALANCE","PC_NHHDI","A","2019",6.419127,
"NLD","HHFT","NETBALANCE","PC_NHHDI","A","2020",12.49389,
"POL","HHFT","NETBALANCE","PC_NHHDI","A","1995",9.852874,
"POL","HHFT","NETBALANCE","PC_NHHDI","A","1996",7.287054,
"POL","HHFT","NETBALANCE","PC_NHHDI","A","1997",8.350321,
"POL","HHFT","NETBALANCE","PC_NHHDI","A","1998",7.356189,
"POL","HHFT","NETBALANCE","PC_NHHDI","A","1999",7.186897,
"POL","HHFT","NETBALANCE","PC_NHHDI","A","2000",3.660609,
"POL","HHFT","NETBALANCE","PC_NHHDI","A","2001",6.666268,
"POL","HHFT","NETBALANCE","PC_NHHDI","A","2002",2.797719,
"POL","HHFT","NETBALANCE","PC_NHHDI","A","2003",1.398802,
"POL","HHFT","NETBALANCE","PC_NHHDI","A","2004",-2.263513,
"POL","HHFT","NETBALANCE","PC_NHHDI","A","2005",5.650324,
"POL","HHFT","NETBALANCE","PC_NHHDI","A","2006",0.2970499,
"POL","HHFT","NETBALANCE","PC_NHHDI","A","2007",2.527358,
"POL","HHFT","NETBALANCE","PC_NHHDI","A","2008",-4.668712,
"POL","HHFT","NETBALANCE","PC_NHHDI","A","2009",5.341429,
"POL","HHFT","NETBALANCE","PC_NHHDI","A","2010",4.60104,
"POL","HHFT","NETBALANCE","PC_NHHDI","A","2011",3.642881,
"POL","HHFT","NETBALANCE","PC_NHHDI","A","2012",7.020684,
"POL","HHFT","NETBALANCE","PC_NHHDI","A","2013",5.060188,
"POL","HHFT","NETBALANCE","PC_NHHDI","A","2014",5.885463,
"POL","HHFT","NETBALANCE","PC_NHHDI","A","2015",4.956912,
"POL","HHFT","NETBALANCE","PC_NHHDI","A","2016",7.896043,
"POL","HHFT","NETBALANCE","PC_NHHDI","A","2017",-0.4426873,
"POL","HHFT","NETBALANCE","PC_NHHDI","A","2018",5.390399,
"POL","HHFT","NETBALANCE","PC_NHHDI","A","2019",2.782489,
"POL","HHFT","NETBALANCE","PC_NHHDI","A","2020",17.23424,
"FRA","HHFT","NETBALANCE","PC_NHHDI","A","1995",0,
"FRA","HHFT","NETBALANCE","PC_NHHDI","A","1996",4.284142,
"FRA","HHFT","NETBALANCE","PC_NHHDI","A","1997",5.364224,
"FRA","HHFT","NETBALANCE","PC_NHHDI","A","1998",4.354979,
"FRA","HHFT","NETBALANCE","PC_NHHDI","A","1999",4.380853,
"FRA","HHFT","NETBALANCE","PC_NHHDI","A","2000",4.422805,
"FRA","HHFT","NETBALANCE","PC_NHHDI","A","2001",5.222877,
"FRA","HHFT","NETBALANCE","PC_NHHDI","A","2002",5.199513,
"FRA","HHFT","NETBALANCE","PC_NHHDI","A","2003",4.431839,
"FRA","HHFT","NETBALANCE","PC_NHHDI","A","2004",3.827116,
"FRA","HHFT","NETBALANCE","PC_NHHDI","A","2005",2.869265,
"FRA","HHFT","NETBALANCE","PC_NHHDI","A","2006",4.069629,
"FRA","HHFT","NETBALANCE","PC_NHHDI","A","2007",3.783253,
"FRA","HHFT","NETBALANCE","PC_NHHDI","A","2008",4.519264,
"FRA","HHFT","NETBALANCE","PC_NHHDI","A","2009",6.652771,
"FRA","HHFT","NETBALANCE","PC_NHHDI","A","2010",6.652538,
"FRA","HHFT","NETBALANCE","PC_NHHDI","A","2011",5.72762,
