"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"HUN","HHWEALTH","TOT","PC_NDI","A","1995",264.1895,
"HUN","HHWEALTH","TOT","PC_NDI","A","1996",289.8627,
"HUN","HHWEALTH","TOT","PC_NDI","A","1997",306.5918,
"HUN","HHWEALTH","TOT","PC_NDI","A","1998",305.4271,
"HUN","HHWEALTH","TOT","PC_NDI","A","1999",325.9615,
"HUN","HHWEALTH","TOT","PC_NDI","A","2000",331.0537,
"HUN","HHWEALTH","TOT","PC_NDI","A","2001",322.6171,
"HUN","HHWEALTH","TOT","PC_NDI","A","2002",312.713,
"HUN","HHWEALTH","TOT","PC_NDI","A","2003",300.4218,
"HUN","HHWEALTH","TOT","PC_NDI","A","2004",290.0046,
"HUN","HHWEALTH","TOT","PC_NDI","A","2005",290.3378,
"HUN","HHWEALTH","TOT","PC_NDI","A","2006",303.8727,
"HUN","HHWEALTH","TOT","PC_NDI","A","2007",316.8001,
"HUN","HHWEALTH","TOT","PC_NDI","A","2008",311.3015,
"HUN","HHWEALTH","TOT","PC_NDI","A","2009",333.3477,
"HUN","HHWEALTH","TOT","PC_NDI","A","2010",335.4704,
"HUN","HHWEALTH","TOT","PC_NDI","A","2011",324.9447,
"HUN","HHWEALTH","TOT","PC_NDI","A","2012",339.2863,
"HUN","HHWEALTH","TOT","PC_NDI","A","2013",344.7742,
"HUN","HHWEALTH","TOT","PC_NDI","A","2014",352.0242,
"HUN","HHWEALTH","TOT","PC_NDI","A","2015",365.9821,
"HUN","HHWEALTH","TOT","PC_NDI","A","2016",370.7747,
"HUN","HHWEALTH","TOT","PC_NDI","A","2017",368.6092,
"HUN","HHWEALTH","TOT","PC_NDI","A","2018",365.568,
"HUN","HHWEALTH","TOT","PC_NDI","A","2019",368.5056,
"SVK","HHWEALTH","TOT","PC_NDI","A","1995",487.4337,
"SVK","HHWEALTH","TOT","PC_NDI","A","1996",438.2365,
"SVK","HHWEALTH","TOT","PC_NDI","A","1997",411.1461,
"SVK","HHWEALTH","TOT","PC_NDI","A","1998",394.8779,
"SVK","HHWEALTH","TOT","PC_NDI","A","1999",376.6545,
"SVK","HHWEALTH","TOT","PC_NDI","A","2000",364.1295,
"SVK","HHWEALTH","TOT","PC_NDI","A","2001",353.3061,
"SVK","HHWEALTH","TOT","PC_NDI","A","2002",320.5597,
"SVK","HHWEALTH","TOT","PC_NDI","A","2003",322.8451,
"SVK","HHWEALTH","TOT","PC_NDI","A","2004",312.9106,
"SVK","HHWEALTH","TOT","PC_NDI","A","2005",286.4735,
"SVK","HHWEALTH","TOT","PC_NDI","A","2006",299.7379,
"SVK","HHWEALTH","TOT","PC_NDI","A","2007",312.0525,
"SVK","HHWEALTH","TOT","PC_NDI","A","2008",312.3558,
"SVK","HHWEALTH","TOT","PC_NDI","A","2009",296.8549,
"SVK","HHWEALTH","TOT","PC_NDI","A","2010",292.7333,
"SVK","HHWEALTH","TOT","PC_NDI","A","2011",288.2348,
"SVK","HHWEALTH","TOT","PC_NDI","A","2012",284.9989,
"SVK","HHWEALTH","TOT","PC_NDI","A","2013",289.8797,
"SVK","HHWEALTH","TOT","PC_NDI","A","2014",292.0822,
"SVK","HHWEALTH","TOT","PC_NDI","A","2015",283.6498,
"SVK","HHWEALTH","TOT","PC_NDI","A","2016",284.1178,
"SVK","HHWEALTH","TOT","PC_NDI","A","2017",276.8233,
"SVK","HHWEALTH","TOT","PC_NDI","A","2018",262.2605,
"SVK","HHWEALTH","TOT","PC_NDI","A","2019",266.9925,
"SVK","HHWEALTH","TOT","PC_NDI","A","2020",271.3159,
"EST","HHWEALTH","TOT","PC_NDI","A","1995",460.4277,
"EST","HHWEALTH","TOT","PC_NDI","A","1996",483.7042,
"EST","HHWEALTH","TOT","PC_NDI","A","1997",465.8854,
"EST","HHWEALTH","TOT","PC_NDI","A","1998",414.217,
"EST","HHWEALTH","TOT","PC_NDI","A","1999",432.0445,
"EST","HHWEALTH","TOT","PC_NDI","A","2000",390.5592,
"EST","HHWEALTH","TOT","PC_NDI","A","2001",376.1158,
"EST","HHWEALTH","TOT","PC_NDI","A","2002",382.0811,
"EST","HHWEALTH","TOT","PC_NDI","A","2003",367.195,
"EST","HHWEALTH","TOT","PC_NDI","A","2004",360.3278,
"EST","HHWEALTH","TOT","PC_NDI","A","2005",321.1826,
"EST","HHWEALTH","TOT","PC_NDI","A","2006",292.884,
"EST","HHWEALTH","TOT","PC_NDI","A","2007",286.7571,
"EST","HHWEALTH","TOT","PC_NDI","A","2008",281.8183,
"EST","HHWEALTH","TOT","PC_NDI","A","2009",272.7921,
"EST","HHWEALTH","TOT","PC_NDI","A","2010",269.75,
"EST","HHWEALTH","TOT","PC_NDI","A","2011",270.96,
"EST","HHWEALTH","TOT","PC_NDI","A","2012",309.4561,
"EST","HHWEALTH","TOT","PC_NDI","A","2013",318.0012,
"EST","HHWEALTH","TOT","PC_NDI","A","2014",324.4949,
"EST","HHWEALTH","TOT","PC_NDI","A","2015",311.3029,
"EST","HHWEALTH","TOT","PC_NDI","A","2016",318.9956,
"EST","HHWEALTH","TOT","PC_NDI","A","2017",325.2847,
"EST","HHWEALTH","TOT","PC_NDI","A","2018",328.6084,
"EST","HHWEALTH","TOT","PC_NDI","A","2019",339.1868,
"CZE","HHWEALTH","TOT","PC_NDI","A","1995",351.1074,
"CZE","HHWEALTH","TOT","PC_NDI","A","1996",341.7422,
"CZE","HHWEALTH","TOT","PC_NDI","A","1997",347.3976,
"CZE","HHWEALTH","TOT","PC_NDI","A","1998",366.1152,
"CZE","HHWEALTH","TOT","PC_NDI","A","1999",365.2494,
"CZE","HHWEALTH","TOT","PC_NDI","A","2000",351.8439,
"CZE","HHWEALTH","TOT","PC_NDI","A","2001",350.0538,
"CZE","HHWEALTH","TOT","PC_NDI","A","2002",351.0174,
"CZE","HHWEALTH","TOT","PC_NDI","A","2003",315.0665,
"CZE","HHWEALTH","TOT","PC_NDI","A","2004",314.6728,
"CZE","HHWEALTH","TOT","PC_NDI","A","2005",310.8621,
"CZE","HHWEALTH","TOT","PC_NDI","A","2006",307.8925,
"CZE","HHWEALTH","TOT","PC_NDI","A","2007",324.3956,
"CZE","HHWEALTH","TOT","PC_NDI","A","2008",325.3851,
"CZE","HHWEALTH","TOT","PC_NDI","A","2009",321.2091,
"CZE","HHWEALTH","TOT","PC_NDI","A","2010",329.783,
"CZE","HHWEALTH","TOT","PC_NDI","A","2011",339.2083,
"CZE","HHWEALTH","TOT","PC_NDI","A","2012",346.1972,
"CZE","HHWEALTH","TOT","PC_NDI","A","2013",359.2237,
"CZE","HHWEALTH","TOT","PC_NDI","A","2014",358.3165,
"CZE","HHWEALTH","TOT","PC_NDI","A","2015",364.5428,
"CZE","HHWEALTH","TOT","PC_NDI","A","2016",371.966,
"CZE","HHWEALTH","TOT","PC_NDI","A","2017",360.7545,
"CZE","HHWEALTH","TOT","PC_NDI","A","2018",362.0995,
"CZE","HHWEALTH","TOT","PC_NDI","A","2019",367.7457,
"CZE","HHWEALTH","TOT","PC_NDI","A","2020",380.2915,
"AUS","HHWEALTH","TOT","PC_NDI","A","1995",316.4702,
"AUS","HHWEALTH","TOT","PC_NDI","A","1996",315.39,
"AUS","HHWEALTH","TOT","PC_NDI","A","1997",323.628,
"AUS","HHWEALTH","TOT","PC_NDI","A","1998",338.5252,
"AUS","HHWEALTH","TOT","PC_NDI","A","1999",353.2954,
"AUS","HHWEALTH","TOT","PC_NDI","A","2000",351.0237,
"AUS","HHWEALTH","TOT","PC_NDI","A","2001",348.166,
"AUS","HHWEALTH","TOT","PC_NDI","A","2002",350.6826,
"AUS","HHWEALTH","TOT","PC_NDI","A","2003",360.1162,
"AUS","HHWEALTH","TOT","PC_NDI","A","2004",377.2444,
"AUS","HHWEALTH","TOT","PC_NDI","A","2005",399.8609,
"AUS","HHWEALTH","TOT","PC_NDI","A","2006",406.925,
"AUS","HHWEALTH","TOT","PC_NDI","A","2007",405.2223,
"AUS","HHWEALTH","TOT","PC_NDI","A","2008",328.8462,
"AUS","HHWEALTH","TOT","PC_NDI","A","2009",358.1556,
"AUS","HHWEALTH","TOT","PC_NDI","A","2010",342.8785,
"AUS","HHWEALTH","TOT","PC_NDI","A","2011",317.4614,
"AUS","HHWEALTH","TOT","PC_NDI","A","2012",352.1392,
"AUS","HHWEALTH","TOT","PC_NDI","A","2013",361.5013,
"AUS","HHWEALTH","TOT","PC_NDI","A","2014",378.1945,
"AUS","HHWEALTH","TOT","PC_NDI","A","2015",397.1843,
"AUS","HHWEALTH","TOT","PC_NDI","A","2016",422.8952,
"AUS","HHWEALTH","TOT","PC_NDI","A","2017",433.2375,
"AUS","HHWEALTH","TOT","PC_NDI","A","2018",423.7783,
"AUS","HHWEALTH","TOT","PC_NDI","A","2019",454.5869,
"AUS","HHWEALTH","TOT","PC_NDI","A","2020",460.4283,
"SVN","HHWEALTH","TOT","PC_NDI","A","1995",309.9673,
"SVN","HHWEALTH","TOT","PC_NDI","A","1996",307.588,
"SVN","HHWEALTH","TOT","PC_NDI","A","1997",295.9495,
"SVN","HHWEALTH","TOT","PC_NDI","A","1998",298.3576,
"SVN","HHWEALTH","TOT","PC_NDI","A","1999",288.4484,
"SVN","HHWEALTH","TOT","PC_NDI","A","2000",279.7703,
"SVN","HHWEALTH","TOT","PC_NDI","A","2001",286.8105,
"SVN","HHWEALTH","TOT","PC_NDI","A","2002",287.8691,
"SVN","HHWEALTH","TOT","PC_NDI","A","2003",295.2319,
"SVN","HHWEALTH","TOT","PC_NDI","A","2004",310.5447,
"SVN","HHWEALTH","TOT","PC_NDI","A","2005",307.9318,
"SVN","HHWEALTH","TOT","PC_NDI","A","2006",314.3541,
"SVN","HHWEALTH","TOT","PC_NDI","A","2007",312.2315,
"SVN","HHWEALTH","TOT","PC_NDI","A","2008",285.8831,
"SVN","HHWEALTH","TOT","PC_NDI","A","2009",298.3781,
"SVN","HHWEALTH","TOT","PC_NDI","A","2010",305.1561,
"SVN","HHWEALTH","TOT","PC_NDI","A","2011",301.515,
"SVN","HHWEALTH","TOT","PC_NDI","A","2012",313.8548,
"SVN","HHWEALTH","TOT","PC_NDI","A","2013",321.6053,
"SVN","HHWEALTH","TOT","PC_NDI","A","2014",326.1846,
"SVN","HHWEALTH","TOT","PC_NDI","A","2015",324.0651,
"SVN","HHWEALTH","TOT","PC_NDI","A","2016",318.2664,
"SVN","HHWEALTH","TOT","PC_NDI","A","2017",315.3926,
"SVN","HHWEALTH","TOT","PC_NDI","A","2018",310.2742,
"SVN","HHWEALTH","TOT","PC_NDI","A","2019",307.4829,
"SVN","HHWEALTH","TOT","PC_NDI","A","2020",315.0171,
"USA","HHWEALTH","TOT","PC_NDI","A","1995",472.295,
"USA","HHWEALTH","TOT","PC_NDI","A","1996",483.098,
"USA","HHWEALTH","TOT","PC_NDI","A","1997",510.1306,
"USA","HHWEALTH","TOT","PC_NDI","A","1998",528.6806,
"USA","HHWEALTH","TOT","PC_NDI","A","1999",554.4564,
"USA","HHWEALTH","TOT","PC_NDI","A","2000",515.1353,
"USA","HHWEALTH","TOT","PC_NDI","A","2001",496.4558,
"USA","HHWEALTH","TOT","PC_NDI","A","2002",459.0319,
"USA","HHWEALTH","TOT","PC_NDI","A","2003",487.1045,
"USA","HHWEALTH","TOT","PC_NDI","A","2004",518.1187,
"USA","HHWEALTH","TOT","PC_NDI","A","2005",539.6263,
"USA","HHWEALTH","TOT","PC_NDI","A","2006",551.8173,
"USA","HHWEALTH","TOT","PC_NDI","A","2007",550.7673,
"USA","HHWEALTH","TOT","PC_NDI","A","2008",463.6411,
"USA","HHWEALTH","TOT","PC_NDI","A","2009",485.2814,
"USA","HHWEALTH","TOT","PC_NDI","A","2010",509.0901,
"USA","HHWEALTH","TOT","PC_NDI","A","2011",498.9574,
"USA","HHWEALTH","TOT","PC_NDI","A","2012",513.0937,
"USA","HHWEALTH","TOT","PC_NDI","A","2013",575.3481,
"USA","HHWEALTH","TOT","PC_NDI","A","2014",586.4741,
"USA","HHWEALTH","TOT","PC_NDI","A","2015",577.0774,
"USA","HHWEALTH","TOT","PC_NDI","A","2016",591.9528,
"USA","HHWEALTH","TOT","PC_NDI","A","2017",617.3221,
"USA","HHWEALTH","TOT","PC_NDI","A","2018",584.3683,
"USA","HHWEALTH","TOT","PC_NDI","A","2019",636.0582,
"NLD","HHWEALTH","TOT","PC_NDI","A","1995",506.5311,
"NLD","HHWEALTH","TOT","PC_NDI","A","1996",511.1899,
"NLD","HHWEALTH","TOT","PC_NDI","A","1997",507.6566,
"NLD","HHWEALTH","TOT","PC_NDI","A","1998",503.027,
"NLD","HHWEALTH","TOT","PC_NDI","A","1999",518.2211,
"NLD","HHWEALTH","TOT","PC_NDI","A","2000",519.2753,
"NLD","HHWEALTH","TOT","PC_NDI","A","2001",486.779,
"NLD","HHWEALTH","TOT","PC_NDI","A","2002",488.7833,
"NLD","HHWEALTH","TOT","PC_NDI","A","2003",508.1272,
"NLD","HHWEALTH","TOT","PC_NDI","A","2004",508.1123,
"NLD","HHWEALTH","TOT","PC_NDI","A","2005",526.1016,
"NLD","HHWEALTH","TOT","PC_NDI","A","2006",509.9116,
"NLD","HHWEALTH","TOT","PC_NDI","A","2007",486.4415,
"NLD","HHWEALTH","TOT","PC_NDI","A","2008",515.22,
"NLD","HHWEALTH","TOT","PC_NDI","A","2009",529.4338,
"NLD","HHWEALTH","TOT","PC_NDI","A","2010",560.0479,
"NLD","HHWEALTH","TOT","PC_NDI","A","2011",582.8242,
"NLD","HHWEALTH","TOT","PC_NDI","A","2012",607.8807,
"NLD","HHWEALTH","TOT","PC_NDI","A","2013",593.0956,
"NLD","HHWEALTH","TOT","PC_NDI","A","2014",656.1666,
"NLD","HHWEALTH","TOT","PC_NDI","A","2015",671.0692,
"NLD","HHWEALTH","TOT","PC_NDI","A","2016",701.1954,
"NLD","HHWEALTH","TOT","PC_NDI","A","2017",684.8531,
"NLD","HHWEALTH","TOT","PC_NDI","A","2018",676.6773,
"NLD","HHWEALTH","TOT","PC_NDI","A","2019",742.6802,
"NLD","HHWEALTH","TOT","PC_NDI","A","2020",802.3721,
"GBR","HHWEALTH","TOT","PC_NDI","A","1995",358.7317,
"GBR","HHWEALTH","TOT","PC_NDI","A","1996",361.8663,
"GBR","HHWEALTH","TOT","PC_NDI","A","1997",387.7838,
"GBR","HHWEALTH","TOT","PC_NDI","A","1998",443.1671,
"GBR","HHWEALTH","TOT","PC_NDI","A","1999",450.6953,
"GBR","HHWEALTH","TOT","PC_NDI","A","2000",436.2677,
"GBR","HHWEALTH","TOT","PC_NDI","A","2001",407.2299,
"GBR","HHWEALTH","TOT","PC_NDI","A","2002",385.9897,
"GBR","HHWEALTH","TOT","PC_NDI","A","2003",392.0857,
"GBR","HHWEALTH","TOT","PC_NDI","A","2004",394.9441,
"GBR","HHWEALTH","TOT","PC_NDI","A","2005",416.3168,
"GBR","HHWEALTH","TOT","PC_NDI","A","2006",407.5424,
"GBR","HHWEALTH","TOT","PC_NDI","A","2007",403.9764,
"GBR","HHWEALTH","TOT","PC_NDI","A","2008",385.7898,
"GBR","HHWEALTH","TOT","PC_NDI","A","2009",397.4623,
"GBR","HHWEALTH","TOT","PC_NDI","A","2010",409.2563,
"GBR","HHWEALTH","TOT","PC_NDI","A","2011",440.9749,
"GBR","HHWEALTH","TOT","PC_NDI","A","2012",436.2643,
"GBR","HHWEALTH","TOT","PC_NDI","A","2013",430.1114,
"GBR","HHWEALTH","TOT","PC_NDI","A","2014",464.1108,
"GBR","HHWEALTH","TOT","PC_NDI","A","2015",438.4994,
"GBR","HHWEALTH","TOT","PC_NDI","A","2016",468.4887,
"GBR","HHWEALTH","TOT","PC_NDI","A","2017",470.2907,
"GBR","HHWEALTH","TOT","PC_NDI","A","2018",441.1102,
"GBR","HHWEALTH","TOT","PC_NDI","A","2019",451.9085,
"GBR","HHWEALTH","TOT","PC_NDI","A","2020",489.0003,
"JPN","HHWEALTH","TOT","PC_NDI","A","1995",430.7889,
"JPN","HHWEALTH","TOT","PC_NDI","A","1996",438.9969,
"JPN","HHWEALTH","TOT","PC_NDI","A","1997",440.6497,
"JPN","HHWEALTH","TOT","PC_NDI","A","1998",449.8233,
"JPN","HHWEALTH","TOT","PC_NDI","A","1999",476.2316,
"JPN","HHWEALTH","TOT","PC_NDI","A","2000",487.0354,
"JPN","HHWEALTH","TOT","PC_NDI","A","2001",506.3971,
"JPN","HHWEALTH","TOT","PC_NDI","A","2002",513.9771,
"JPN","HHWEALTH","TOT","PC_NDI","A","2003",530.0106,
"JPN","HHWEALTH","TOT","PC_NDI","A","2004",530.0421,
"JPN","HHWEALTH","TOT","PC_NDI","A","2005",553.8171,
"JPN","HHWEALTH","TOT","PC_NDI","A","2006",555.8003,
"JPN","HHWEALTH","TOT","PC_NDI","A","2007",524.7827,
"JPN","HHWEALTH","TOT","PC_NDI","A","2008",515.8564,
"JPN","HHWEALTH","TOT","PC_NDI","A","2009",536.2972,
"JPN","HHWEALTH","TOT","PC_NDI","A","2010",543.5899,
"JPN","HHWEALTH","TOT","PC_NDI","A","2011",552.1794,
"JPN","HHWEALTH","TOT","PC_NDI","A","2012",570.8245,
"JPN","HHWEALTH","TOT","PC_NDI","A","2013",584.0064,
"JPN","HHWEALTH","TOT","PC_NDI","A","2014",611.7064,
"JPN","HHWEALTH","TOT","PC_NDI","A","2015",601.7785,
"JPN","HHWEALTH","TOT","PC_NDI","A","2016",605.8642,
"JPN","HHWEALTH","TOT","PC_NDI","A","2017",619.509,
"JPN","HHWEALTH","TOT","PC_NDI","A","2018",609.961,
"JPN","HHWEALTH","TOT","PC_NDI","A","2019",591.143,
"JPN","HHWEALTH","TOT","PC_NDI","A","2020",608.4485,
"CAN","HHWEALTH","TOT","PC_NDI","A","1995",403.2157,
"CAN","HHWEALTH","TOT","PC_NDI","A","1996",441.7483,
"CAN","HHWEALTH","TOT","PC_NDI","A","1997",460.6838,
"CAN","HHWEALTH","TOT","PC_NDI","A","1998",455.6929,
"CAN","HHWEALTH","TOT","PC_NDI","A","1999",465.0057,
"CAN","HHWEALTH","TOT","PC_NDI","A","2000",450.8549,
"CAN","HHWEALTH","TOT","PC_NDI","A","2001",423.9754,
"CAN","HHWEALTH","TOT","PC_NDI","A","2002",406.5122,
"CAN","HHWEALTH","TOT","PC_NDI","A","2003",428.4201,
"CAN","HHWEALTH","TOT","PC_NDI","A","2004",436.2513,
"CAN","HHWEALTH","TOT","PC_NDI","A","2005",471.678,
"CAN","HHWEALTH","TOT","PC_NDI","A","2006",487.1951,
"CAN","HHWEALTH","TOT","PC_NDI","A","2007",486.0361,
"CAN","HHWEALTH","TOT","PC_NDI","A","2008",437.7754,
"CAN","HHWEALTH","TOT","PC_NDI","A","2009",469.123,
"CAN","HHWEALTH","TOT","PC_NDI","A","2010",489.3914,
"CAN","HHWEALTH","TOT","PC_NDI","A","2011",485.2619,
"CAN","HHWEALTH","TOT","PC_NDI","A","2012",502.7983,
"CAN","HHWEALTH","TOT","PC_NDI","A","2013",520.9045,
"CAN","HHWEALTH","TOT","PC_NDI","A","2014",554.5223,
"CAN","HHWEALTH","TOT","PC_NDI","A","2015",559.8677,
"CAN","HHWEALTH","TOT","PC_NDI","A","2016",594.3207,
"CAN","HHWEALTH","TOT","PC_NDI","A","2017",599.0847,
"CAN","HHWEALTH","TOT","PC_NDI","A","2018",591.99,
"CAN","HHWEALTH","TOT","PC_NDI","A","2019",618.9718,
"CAN","HHWEALTH","TOT","PC_NDI","A","2020",615.8786,
"CAN","HHWEALTH","TOT","PC_NDI","A","2021",672.8422,
"LUX","HHWEALTH","TOT","PC_NDI","A","1995",356.4018,
"LUX","HHWEALTH","TOT","PC_NDI","A","1996",370.2063,
"LUX","HHWEALTH","TOT","PC_NDI","A","1997",367.1828,
"LUX","HHWEALTH","TOT","PC_NDI","A","1998",360.8409,
"LUX","HHWEALTH","TOT","PC_NDI","A","1999",341.0637,
"LUX","HHWEALTH","TOT","PC_NDI","A","2000",333.554,
"LUX","HHWEALTH","TOT","PC_NDI","A","2001",332.719,
"LUX","HHWEALTH","TOT","PC_NDI","A","2002",316.7929,
"LUX","HHWEALTH","TOT","PC_NDI","A","2003",334.7561,
"LUX","HHWEALTH","TOT","PC_NDI","A","2004",353.2862,
"LUX","HHWEALTH","TOT","PC_NDI","A","2005",360.5839,
"LUX","HHWEALTH","TOT","PC_NDI","A","2006",367.9503,
"LUX","HHWEALTH","TOT","PC_NDI","A","2007",384.8854,
"LUX","HHWEALTH","TOT","PC_NDI","A","2008",386.4572,
"LUX","HHWEALTH","TOT","PC_NDI","A","2009",412.7784,
"LUX","HHWEALTH","TOT","PC_NDI","A","2010",415.9605,
"LUX","HHWEALTH","TOT","PC_NDI","A","2011",391.0396,
"LUX","HHWEALTH","TOT","PC_NDI","A","2012",384.3894,
"LUX","HHWEALTH","TOT","PC_NDI","A","2013",389.7836,
"LUX","HHWEALTH","TOT","PC_NDI","A","2014",410.2924,
"LUX","HHWEALTH","TOT","PC_NDI","A","2015",431.7878,
"LUX","HHWEALTH","TOT","PC_NDI","A","2016",438.1444,
"LUX","HHWEALTH","TOT","PC_NDI","A","2017",421.9661,
"LUX","HHWEALTH","TOT","PC_NDI","A","2018",416.9823,
"LUX","HHWEALTH","TOT","PC_NDI","A","2019",434.1902,
"LUX","HHWEALTH","TOT","PC_NDI","A","2020",432.7661,
"FRA","HHWEALTH","TOT","PC_NDI","A","1995",373.2271,
"FRA","HHWEALTH","TOT","PC_NDI","A","1996",407.1557,
"FRA","HHWEALTH","TOT","PC_NDI","A","1997",418.739,
"FRA","HHWEALTH","TOT","PC_NDI","A","1998",424.8421,
"FRA","HHWEALTH","TOT","PC_NDI","A","1999",450.5993,
"FRA","HHWEALTH","TOT","PC_NDI","A","2000",440.5521,
"FRA","HHWEALTH","TOT","PC_NDI","A","2001",416.3298,
"FRA","HHWEALTH","TOT","PC_NDI","A","2002",405.7952,
"FRA","HHWEALTH","TOT","PC_NDI","A","2003",422.554,
"FRA","HHWEALTH","TOT","PC_NDI","A","2004",430.9861,
"FRA","HHWEALTH","TOT","PC_NDI","A","2005",448.1996,
"FRA","HHWEALTH","TOT","PC_NDI","A","2006",468.4527,
"FRA","HHWEALTH","TOT","PC_NDI","A","2007",470.6888,
"FRA","HHWEALTH","TOT","PC_NDI","A","2008",440.7148,
"FRA","HHWEALTH","TOT","PC_NDI","A","2009",460.4913,
"FRA","HHWEALTH","TOT","PC_NDI","A","2010",471.1666,
"FRA","HHWEALTH","TOT","PC_NDI","A","2011",473.5896,
"FRA","HHWEALTH","TOT","PC_NDI","A","2012",491.871,
"FRA","HHWEALTH","TOT","PC_NDI","A","2013",510.5922,
"FRA","HHWEALTH","TOT","PC_NDI","A","2014",519.5696,
"FRA","HHWEALTH","TOT","PC_NDI","A","2015",533.0162,
"FRA","HHWEALTH","TOT","PC_NDI","A","2016",547.6226,
"FRA","HHWEALTH","TOT","PC_NDI","A","2017",553.7282,
"FRA","HHWEALTH","TOT","PC_NDI","A","2018",534.0839,
"FRA","HHWEALTH","TOT","PC_NDI","A","2019",555.0819,
"FRA","HHWEALTH","TOT","PC_NDI","A","2020",570.5165,
"FIN","HHWEALTH","TOT","PC_NDI","A","1995",258.7082,
"FIN","HHWEALTH","TOT","PC_NDI","A","1996",274.1167,
"FIN","HHWEALTH","TOT","PC_NDI","A","1997",286.2455,
"FIN","HHWEALTH","TOT","PC_NDI","A","1998",311.3861,
"FIN","HHWEALTH","TOT","PC_NDI","A","1999",342.8164,
"FIN","HHWEALTH","TOT","PC_NDI","A","2000",357.9913,
"FIN","HHWEALTH","TOT","PC_NDI","A","2001",346.7633,
"FIN","HHWEALTH","TOT","PC_NDI","A","2002",320.4201,
"FIN","HHWEALTH","TOT","PC_NDI","A","2003",324.1137,
"FIN","HHWEALTH","TOT","PC_NDI","A","2004",323.4518,
"FIN","HHWEALTH","TOT","PC_NDI","A","2005",345.5173,
"FIN","HHWEALTH","TOT","PC_NDI","A","2006",354.5926,
"FIN","HHWEALTH","TOT","PC_NDI","A","2007",351.0057,
"FIN","HHWEALTH","TOT","PC_NDI","A","2008",316.0181,
"FIN","HHWEALTH","TOT","PC_NDI","A","2009",325.313,
"FIN","HHWEALTH","TOT","PC_NDI","A","2010",324.8088,
"FIN","HHWEALTH","TOT","PC_NDI","A","2011",307.8189,
"FIN","HHWEALTH","TOT","PC_NDI","A","2012",327.4532,
"FIN","HHWEALTH","TOT","PC_NDI","A","2013",345.8713,
"FIN","HHWEALTH","TOT","PC_NDI","A","2014",359.2961,
"FIN","HHWEALTH","TOT","PC_NDI","A","2015",364.4214,
"FIN","HHWEALTH","TOT","PC_NDI","A","2016",368.4065,
"FIN","HHWEALTH","TOT","PC_NDI","A","2017",376.4626,
"FIN","HHWEALTH","TOT","PC_NDI","A","2018",369.7127,
"FIN","HHWEALTH","TOT","PC_NDI","A","2019",392.5182,
"ITA","HHWEALTH","TOT","PC_NDI","A","1995",392.8026,
"ITA","HHWEALTH","TOT","PC_NDI","A","1996",400.3795,
"ITA","HHWEALTH","TOT","PC_NDI","A","1997",435.6591,
"ITA","HHWEALTH","TOT","PC_NDI","A","1998",478.2712,
"ITA","HHWEALTH","TOT","PC_NDI","A","1999",494.8578,
"ITA","HHWEALTH","TOT","PC_NDI","A","2000",506.609,
"ITA","HHWEALTH","TOT","PC_NDI","A","2001",483.4889,
"ITA","HHWEALTH","TOT","PC_NDI","A","2002",482.3143,
"ITA","HHWEALTH","TOT","PC_NDI","A","2003",480.1072,
"ITA","HHWEALTH","TOT","PC_NDI","A","2004",491.8683,
"ITA","HHWEALTH","TOT","PC_NDI","A","2005",526.4107,
"ITA","HHWEALTH","TOT","PC_NDI","A","2006",545.3568,
"ITA","HHWEALTH","TOT","PC_NDI","A","2007",511.3458,
"ITA","HHWEALTH","TOT","PC_NDI","A","2008",493.9636,
"ITA","HHWEALTH","TOT","PC_NDI","A","2009",510.7312,
"ITA","HHWEALTH","TOT","PC_NDI","A","2010",510.7869,
"ITA","HHWEALTH","TOT","PC_NDI","A","2011",500.0769,
"ITA","HHWEALTH","TOT","PC_NDI","A","2012",550.2457,
"ITA","HHWEALTH","TOT","PC_NDI","A","2013",562.3271,
"ITA","HHWEALTH","TOT","PC_NDI","A","2014",574.1332,
"ITA","HHWEALTH","TOT","PC_NDI","A","2015",582.1734,
"ITA","HHWEALTH","TOT","PC_NDI","A","2016",577.0855,
"ITA","HHWEALTH","TOT","PC_NDI","A","2017",584.8247,
"ITA","HHWEALTH","TOT","PC_NDI","A","2018",563.2301,
"ITA","HHWEALTH","TOT","PC_NDI","A","2019",584.6091,
"ITA","HHWEALTH","TOT","PC_NDI","A","2020",618.3071,
"POL","HHWEALTH","TOT","PC_NDI","A","1995",108.3218,
"POL","HHWEALTH","TOT","PC_NDI","A","1996",106.831,
"POL","HHWEALTH","TOT","PC_NDI","A","1997",109.5118,
"POL","HHWEALTH","TOT","PC_NDI","A","1998",119.2721,
"POL","HHWEALTH","TOT","PC_NDI","A","1999",123.4531,
"POL","HHWEALTH","TOT","PC_NDI","A","2000",120.2313,
"POL","HHWEALTH","TOT","PC_NDI","A","2001",113.0795,
"POL","HHWEALTH","TOT","PC_NDI","A","2002",114.9406,
"POL","HHWEALTH","TOT","PC_NDI","A","2003",147.6264,
"POL","HHWEALTH","TOT","PC_NDI","A","2004",152.1444,
"POL","HHWEALTH","TOT","PC_NDI","A","2005",161.4971,
"POL","HHWEALTH","TOT","PC_NDI","A","2006",161.7034,
"POL","HHWEALTH","TOT","PC_NDI","A","2007",165.5791,
"POL","HHWEALTH","TOT","PC_NDI","A","2008",134.2936,
